id,name,artists,album,duration_ms,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,rating,playlist_type
0aj2QKJvz6CePykmlTApiD,Señorita,Justin Timberlake,Justified,294866,67,0.0729,0.841,0.629,0.0,1,0.0742,-5.351,1,0.0442,97.963,4,0.87,4,party
6ORMS8Ep717H3vzQFahFiy,Cariño Mío,Chyno Miranda,Cariño Mío,197106,68,0.0604,0.864,0.751,0.0,1,0.0817,-4.502,0,0.14,112.008,4,0.867,4,party
2fY6tqgrlrg1ky9fgs0t5u,Wanted Dead Or Alive,Bon Jovi,Slippery When Wet,308666,18,0.137,0.257,0.803,0.0156,7,0.297,-3.886,1,0.0411,150.818,4,0.294,1,workout
1pgSiIvNXVQAKlMvjvqL0r,Back Home,Moux,Gaze,160466,66,0.993,0.38,0.00163,0.96,10,0.134,-26.82,1,0.0472,69.924,3,0.402,4,focus
1IQrWMzaUT0mwjP64lfQvR,ghosts,Jeremy Zucker,idle,264866,58,0.679,0.38,0.351,0.000483,6,0.23,-7.529,1,0.0566,63.489,4,0.376,3,sleep
5JJdBQbd2nokSTbDKk0dZm,The Message,Les Clouds,Crossing Over,240000,53,0.989,0.336,0.197,0.957,9,0.105,-16.978,0,0.0471,167.882,4,0.14,3,focus
5OiaAaIMYlCZONyDBxqk4G,First Day Of My Life,Bright Eyes,"I'm Wide Awake, It's Morning",188800,70,0.915,0.468,0.201,8.28e-05,4,0.0952,-17.024,1,0.0388,94.422,4,0.383,4,sleep
79szetO810NULq91m4aRrh,Reddy The Throne,Spag Heddy,Never Say Die Vol. 5,142204,51,0.0038,0.611,0.967,0.0,1,0.0808,-1.486,1,0.395,112.467,3,0.534,3,workout
2wSAWEYUHkt92X4SBAPqZE,Karma Chameleon - Remastered,Culture Club,Colour By Numbers,252773,74,0.225,0.668,0.73,0.0,10,0.188,-7.182,1,0.0366,92.049,4,0.894,4,sleep
3PaPtDDaqFKphKZNupca3K,forged by the water,Borealism,DVALE,169846,39,0.667,0.395,0.439,0.89,3,0.127,-14.131,0,0.0344,92.954,4,0.116,2,focus
67iAlVNDDdddxqSD2EZhFs,I'm Gonna Be (500 Miles),The Proclaimers,Sunshine On Leith,219466,72,0.151,0.851,0.551,0.0,4,0.0827,-5.177,1,0.0396,131.922,4,0.807,4,sleep
3U1aec4Bgdj5NjUaBDBJse,Keep It,Dylan Sitts,Peppermint,134375,46,0.135,0.775,0.447,0.802,9,0.237,-5.888,1,0.0361,90.019,4,0.525,3,focus
3AEZUABDXNtecAOSC1qTfo,Reggaetón Lento (Bailemos),CNCO,Primera Cita,222560,75,0.4,0.761,0.838,0.0,4,0.176,-3.073,0,0.0502,93.974,4,0.71,4,party
7v9FUpTcXP57BJTvC7r8GO,Mont Blanc,Henrik Janson,Piano Sessions: Vol 1,132567,54,0.99,0.475,0.00772,0.94,5,0.143,-30.437,0,0.0386,74.033,4,0.146,3,focus
2P7d62DM2Q1A9i6kkc4rgl,I Was Just Leaving,Ryan Montbleau,I Was Just Leaving,178614,59,0.783,0.615,0.361,6.97e-06,6,0.218,-10.441,1,0.0451,135.579,4,0.434,3,sleep
5ti3e5tqEwtpTk7tcBuXcM,lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”,Lauv,lonely (with Anne-Marie) (from “13 Reasons Why: Season 3”),198973,61,0.493,0.808,0.556,0.0,9,0.0644,-6.452,1,0.0616,94.994,4,0.709,4,party
70LA1qeP7w3yVVbW1R56IA,Game of Thrones Theme,Tomas Hilber,Game of Thrones Theme,142659,52,0.979,0.814,0.114,0.969,0,0.111,-19.22,0,0.0635,120.244,3,0.383,3,focus
3K4HG9evC7dg3N0R9cYqk4,One Step Closer,Linkin Park,Hybrid Theory (Bonus Edition),157333,74,0.0014,0.492,0.969,1.32e-06,9,0.0787,-4.419,1,0.0491,95.136,4,0.538,4,workout
7DP18u679fMurjsUxuxMHu,Rescue Me,DubVision,Rescue Me,187382,59,0.069,0.494,0.739,0.000368,6,0.0664,-4.61,0,0.0427,128.007,4,0.235,3,workout
1DJFBjtxPwiTlHFpBnp7kp,New York,RIOPY,RIOPY,210760,54,0.96,0.21,0.21,0.885,4,0.11,-17.916,1,0.0508,165.257,4,0.0395,3,focus
4tK4ARuilOrBzwVQK73E0Y,The Remedy (I Won't Worry),Jason Mraz,Waiting For My Rocket To Come,256440,62,0.04,0.589,0.867,0.0,10,0.306,-4.523,1,0.0385,94.519,4,0.795,4,sleep
4BHzHISX21PYwGXiBEUQ70,BBO (Bad Bitches Only),Migos,Culture II,251858,65,0.044,0.804,0.774,1.38e-06,4,0.217,-5.79,0,0.0638,161.955,4,0.493,4,workout
36pLU2ywVeBKEF0rrKtmCB,La La La,Naughty Boy,Hotel Cabana (Deluxe Version),222200,62,0.107,0.772,0.65,1.13e-06,6,0.0905,-5.202,0,0.0306,125.082,4,0.262,4,sleep
0cQfB7mlbW740Q01DHTSFI,White Noise - 120% Wide,Granular,Mantura,162580,49,0.111,0.0,1.99e-05,0.345,6,0.713,-31.838,1,0.0,0.0,0,0.0,3,focus
04qPu7HH00l5EaRTx5N4Wk,Appliance With WN,University Of WN,Focus Study,182500,40,0.0,0.0,0.0,0.0,0,0.0,-47.622,0,0.0,0.0,0,0.0,2,focus
1zVDbrBG7zCd6AXGLmbGj4,Muchachita Consentida,Rayito Colombiano,Cicatrices,211813,67,0.312,0.768,0.607,3.4e-05,5,0.0929,-6.044,1,0.0637,84.714,4,0.937,4,party
7yYWThleCGStifDWXDpLJq,Tus Jefes No Me Quieren,Martin Olvera,Tus Jefes No Me Quieren,228320,53,0.201,0.75,0.4,3.01e-06,6,0.0862,-9.76,1,0.0472,90.003,4,0.97,3,party
2ouURa1AIXp3AvkS52Jry5,Every Morning,Sugar Ray,14:59,219866,65,0.0834,0.833,0.679,0.00258,8,0.0769,-4.496,1,0.0365,109.916,4,0.975,4,sleep
7dlck0U6iU2xhhc3WRyBIU,Goodnight Waves,Sonny Side Up,Goodnight Waves,208235,45,0.0677,0.727,0.828,0.0911,5,0.128,-11.322,0,0.0545,136.004,4,0.178,3,focus
0ASr58kMkkfRcZr8Ghu8qj,Raindrops,Sikdope,Raindrops,173185,59,0.00231,0.546,0.976,0.628,4,0.189,-0.9,1,0.0596,139.98,4,0.142,3,workout
2OKo7g3KfmCt3kyLvUAL0g,The Search,NF,The Search,248040,76,0.596,0.789,0.786,0.0,2,0.0997,-4.788,1,0.297,119.957,4,0.39,4,workout
1JoAjYaI3zvhXVx41HH7Fc,Naive Spin,Aaron Lansing,Naive Spin,158065,67,0.991,0.397,0.0315,0.926,7,0.0925,-22.308,0,0.0392,72.833,4,0.18,4,focus
0zARWvdhbyTGwKfAZ1rj0y,Peace In Emptiness,Blanke,Change & Decay,263386,48,0.834,0.112,0.198,0.00253,0,0.108,-11.111,1,0.0342,76.167,3,0.14,3,focus
6rYdXNriD22lG8zLWW8uKw,Boy,Instupendo,Faces I Know,238770,40,0.859,0.625,0.244,0.934,8,0.0768,-13.434,1,0.0413,110.02,4,0.0321,2,focus
543bCW2ruMPmxUBWirQ3MR,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock),206186,83,0.214,0.746,0.787,0.0,4,0.0669,-6.373,1,0.12,95.005,4,0.607,5,party
1Ne8Bps9vPxCmmSetoJSBd,Simple Song,Passenger,Simple Song,228480,59,0.616,0.631,0.402,0.0114,5,0.0892,-11.125,1,0.0286,78.0,4,0.598,3,sleep
1U3CZqgtekCchvUXV6o9l1,Dembow y Reggaeton,El Alfa,Dembow y Reggaeton,249733,70,0.314,0.891,0.891,0.036,5,0.244,-2.139,1,0.0561,117.057,4,0.721,4,workout
4WBVbltx3dWKBKB646nPmu,Michael What TF,IDK,Is He Real?,155043,56,0.0668,0.647,0.763,0.0,1,0.15,-6.656,1,0.108,159.025,3,0.65,3,sleep
0maasxZd5vifqAQRl2zRJB,POWER,Türküm,ANTI-SOBER,138394,54,0.00614,0.457,0.987,0.971,9,0.0617,-4.488,1,0.112,137.03,4,0.398,3,workout
3vONyc0iqRBom23VxYlbiK,Wildchild,The Bloody Beetroots,Wildchild,201230,52,0.000161,0.699,0.969,0.475,11,0.0861,-1.703,0,0.12,130.015,4,0.609,3,workout
40HGoSHn9gELCcJu8TLakq,Under Pressure - Single Version; 2017 Remaster,Queen,A New Career in a New Town (1977 - 1982),248720,61,0.403,0.672,0.654,0.0,2,0.091,-9.053,1,0.0484,113.635,4,0.448,4,party
26VNWta4v0Dr5wWoFD386M,Good Things - Disco Edit,Cedric Gervais,Good Things,176587,49,0.000822,0.643,0.872,0.0,0,0.311,-2.635,1,0.0511,122.0,4,0.483,3,sleep
3orSucDgEQvX0i2elZ7Lhd,I Am the Moon,The White Buffalo,"Darkest Darks, Lightest Lights",198226,49,0.597,0.239,0.158,0.313,7,0.0945,-19.589,1,0.0362,129.934,4,0.209,3,sleep
7tUQIhueKYGnKThIseP69M,Her Joy Was Complete,Sleeping At Last,Many Beautiful Things (Original Motion Picture Soundtrack),182000,56,0.982,0.151,0.0928,0.921,0,0.0771,-20.167,1,0.0389,156.658,3,0.113,3,focus
1aa3A3F6b5FZFtXAhtrybK,Time Travel,Antologie,Time Travel,184642,71,0.696,0.12,0.0585,0.939,3,0.11,-27.623,1,0.0383,78.662,5,0.0397,4,workout
5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,"Tyler, The Creator",IGOR,190066,86,0.23,0.554,0.498,5.98e-06,9,0.795,-8.866,1,0.0685,79.635,4,0.413,5,sleep
5awDvzxWfd53SSrsRZ8pXO,Du hast,Rammstein,Sehnsucht,234226,72,0.00369,0.64,0.922,0.055,9,0.332,-6.283,0,0.0385,125.105,4,0.716,4,workout
76I3PmbGZazzNlEwlp1y85,Lone Wolf,Zomboy,Lone Wolf,256500,63,0.00169,0.502,0.981,0.5,1,0.154,-1.569,1,0.0613,150.018,4,0.213,4,workout
7pKAGTpmoKAQfFqW6etJgo,Gem,boerd,Misplaced I,260739,50,0.965,0.487,0.257,0.961,11,0.102,-18.512,1,0.0351,92.003,4,0.249,3,focus
4c2xt1trwYZpMqPWY35Xi9,Jaded,Drake,Scorpion,262453,70,0.037,0.766,0.271,0.0,0,0.175,-5.697,1,0.0412,116.02,4,0.0371,4,sleep
1s3YrMvvEo4BADEelWfugR,Back to Life,Sofasound,Back to Life,135319,58,0.82,0.409,0.34,0.856,4,0.13,-13.126,1,0.0783,80.363,1,0.405,3,focus
4tCWWnk3BXinf7FllmSyHW,Everybody Hurts,R.E.M.,Automatic For The People (U.S. Version),318240,22,0.614,0.254,0.383,0.0237,2,0.172,-8.036,1,0.0282,188.2,3,0.178,2,sleep
1xKP7GVLY33i5jmx1bB1Kk,Piensa En Mí,Grupo Mojado,Sueño Y Realidad,177040,68,0.307,0.722,0.537,0.0,10,0.0662,-8.906,1,0.0581,80.08,4,0.748,4,party
76RktDCi1rVj63vpt9u5F0,The Tower of Embellion,Muni Yogi,Winds of Haryana,176106,60,0.954,0.0767,0.0116,0.915,3,0.117,-28.464,1,0.0359,73.749,5,0.035,3,workout
4U6iuQU1GjWBLAjb1J4wxG,A Walking Embrace,Nils Frahm,Encores 2,329103,58,0.972,0.27,0.0912,0.936,9,0.39,-23.893,1,0.0363,182.683,3,0.101,3,focus
2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,BØRNS,Dopamine,218106,75,0.00543,0.611,0.797,0.00137,6,0.26,-7.627,0,0.0533,120.041,4,0.518,4,party
0GUdyYmF8ZVjiizsv32fT3,Adelita de Tarrega mid-tempo,Antonio Garcia Isaac,Cinema Latino Vol. 2,159890,48,0.985,0.543,0.13,0.896,4,0.107,-15.474,1,0.0639,96.66,4,0.339,3,focus
3rRL23xxAPJ75K3wGBKZIO,Trastevere,Sebastián Escofet,Universo en Miniatura Vol. 1,167613,57,0.886,0.42,0.272,0.834,4,0.0841,-14.843,1,0.0423,180.031,3,0.38,3,focus
2j9YmQRxtjuVwb4XN95oT8,OMG (with Carly Rae Jepsen),Gryffin,OMG (with Carly Rae Jepsen),215737,72,0.0122,0.552,0.623,0.0123,6,0.106,-5.766,1,0.0532,177.973,4,0.616,4,party
2S7ORjggE2JPyamVM7FKio,Lavender,Q,Forest Green,138311,51,0.372,0.659,0.444,0.318,11,0.113,-8.927,0,0.0392,76.673,4,0.336,3,sleep
46buWG77RfcvWcrl8STht2,Cariñito,Grupo Fantasma Del Peru,Grandes Exitos del Grupo Fantasma,197209,38,0.414,0.736,0.512,0.0,8,0.0414,-7.133,1,0.0394,100.662,4,0.967,2,party
6jq6rcOikCZAmjliAgAmfT,Light,San Holo,Light,239853,69,0.0857,0.57,0.763,2.49e-06,1,0.0932,-4.137,1,0.0573,150.088,4,0.43,4,party
7z40FeBqt9U0DaDQxEmxUV,Mountain Air,Cody Francis,Mountain Air,190354,52,0.934,0.693,0.32,0.89,4,0.0944,-9.647,0,0.0416,113.023,4,0.199,3,focus
7DhYjNLksXZhbRQeheAums,Caraluna,Bacilos,Caraluna,266160,71,0.176,0.76,0.773,0.0,9,0.1,-5.314,1,0.0675,102.789,4,0.895,4,party
2y7ZFxhjW14tUWwuQUkYQs,Flow,Tom Ellenhag,Flow,175661,57,0.984,0.651,0.145,0.559,0,0.112,-11.77,1,0.106,183.83,4,0.883,3,focus
22ECnbNX6WlUzr7gZelnlW,Headache,Bokki,Headache,146937,53,0.897,0.409,0.24,0.803,1,0.889,-16.824,1,0.0572,118.909,4,0.0387,3,focus
52AH50uB1sJZBRjGJlcW8m,Arrebol,Lionel Scardino,Sinestesia,82799,64,0.959,0.546,0.0701,0.912,4,0.11,-22.093,1,0.0378,76.163,1,0.376,4,focus
0bH5YzmIgaQ4ay1t89eMAh,YUCK,JOYRYDE,YUCK,180000,61,0.0798,0.715,0.86,0.000834,1,0.252,-3.212,1,0.238,149.99,4,0.371,4,workout
0BG2iE6McPhmAEKIhfqy1X,Bad Moon Rising,Creedence Clearwater Revival,The Long Road Home - The Ultimate John Fogerty / Creedence Collection,139280,7,0.0359,0.518,0.839,0.0,2,0.0817,-3.904,1,0.0406,179.098,4,0.935,1,party
0W1ZfgXpC23RYQPDq7RM5I,"Pink Toes (Offset, DaBaby feat. Gunna)",Quality Control,Quality Control: Control The Streets Volume 2,217220,75,0.0525,0.957,0.767,0.0,0,0.117,-5.116,1,0.115,110.508,4,0.577,4,workout
2CM1iotrmpuwTe4sIQjuKW,Heatwave (feat. More Giraffes),MELVV,Heatwave (feat. More Giraffes),174947,53,0.379,0.678,0.43,4.57e-05,3,0.359,-5.646,1,0.0752,95.006,4,0.411,3,sleep
5MBbNPb6J1ofHcfZELK6GI,Tantrum,Pariz,Burning in Pariz 2,163609,49,0.00828,0.892,0.627,0.00654,7,0.147,-9.469,1,0.263,94.032,4,0.423,3,workout
5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,The Fray,How To Save A Life,262533,80,0.269,0.64,0.743,0.0,10,0.101,-4.08,1,0.0379,122.035,4,0.361,4,sleep
1PLHnhmfEfvo77sxPuVwwv,OMG,ricky retro,OMG,169368,51,0.0119,0.823,0.752,0.444,2,0.0474,-8.268,1,0.205,126.005,4,0.606,3,workout
1fBl642IhJOE5U319Gy2Go,Animal,Neon Trees,Habits,212293,68,0.000392,0.486,0.831,0.0,5,0.363,-5.5,1,0.0506,148.026,4,0.8,4,sleep
7lEfj40mIGgEbqW1WO58wY,Golden,Above & Beyond,Flow State,141093,48,0.708,0.137,0.148,0.92,1,0.154,-22.209,1,0.0388,99.173,4,0.0372,3,focus
25CNrEEJa7OHKUHjirHfqm,Ava,William Edessa,Novo,201000,61,0.995,0.182,0.128,0.933,2,0.0911,-20.185,1,0.0455,84.527,3,0.039,4,workout
4lwGyv3tbahmN1Z25wdCxa,Truth (Helios Remix),Balmorhea,"All Is Wild, All Is Silent Remixes",225480,8,0.84,0.445,0.459,0.95,9,0.107,-15.791,1,0.0415,126.106,4,0.137,1,focus
7DXXu7OsYGe6Ulq2eoIYzC,This Is How We Party - Cat Dealers Remix,R3HAB,This Is How We Party (Cat Dealers Remix),194516,60,0.000388,0.709,0.84,0.467,11,0.157,-7.293,1,0.123,124.078,4,0.0639,3,party
6X2e0p6D4xOhHqFYFYNHAu,Memory Tree,Amparo,Memoir Collections I - Beginnings,174000,54,0.712,0.515,0.273,0.867,11,0.11,-14.711,0,0.038,180.294,4,0.0869,3,focus
0hTUYMCB4Dpo27LGkDdJYH,Footprint,Steve Brian,Wanderlust,200624,49,0.0131,0.599,0.858,0.0252,1,0.37,-6.098,1,0.151,128.008,4,0.226,3,sleep
4pCEIQ6wBVuaJdER5bALtO,That's a Rack,Lil Uzi Vert,That's a Rack,236571,77,0.0599,0.852,0.432,0.0,1,0.146,-8.04,0,0.501,140.042,4,0.258,4,party
7m7GYvmlFGEeVuxaRivcrX,April 25th,Kadeem Tyrell,April 25th,237818,55,0.554,0.654,0.397,7.8e-05,3,0.119,-10.453,1,0.169,109.836,3,0.253,3,sleep
2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,Corinne Bailey Rae,Corinne Bailey Rae,215360,77,0.167,0.739,0.511,1.34e-06,9,0.133,-7.844,1,0.0362,96.038,4,0.542,4,sleep
0Y6Wr868JiyEmHckX9EkHt,I Don't Belong In This Club - MOTi Remix,Why Don't We,I Don't Belong In This Club (MOTi Remix),224761,48,0.000806,0.621,0.773,0.0,8,0.303,-6.023,0,0.162,126.088,4,0.287,3,workout
0WKmVAD4VWk5EdTyCFILi4,Needs,Verzache,Needs,177479,76,0.189,0.813,0.601,0.0002,11,0.426,-7.552,0,0.116,118.981,4,0.855,4,sleep
5jSHEphh8r7VnQYwavSFPf,Sunset,Hyperparadise,Untitled Beat Tape,177853,10,0.934,0.669,0.2,0.901,5,0.138,-16.88,0,0.197,166.25,4,0.506,1,focus
2zjGJ0dChMR0KxBZS15aqo,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,Perfect Ten,174100,87,0.189,0.883,0.525,0.0,2,0.0971,-8.054,0,0.0633,99.978,4,0.312,5,workout
52tu6wxS5rrfXQdVCnd7pc,Changing Tides,Daniel Kaede,Lost Tales of Catalonia,134930,55,0.971,0.751,0.251,0.816,0,0.11,-9.097,1,0.0497,74.887,4,0.117,3,focus
6bVILlg86Iw3QxsJjlZEhk,Chains,Cushy,Chains,155520,2,0.000852,0.67,0.447,0.819,1,0.136,-8.381,1,0.0357,124.994,4,0.332,1,focus
2YOLzRGMjNSgZ3KZimG2Rg,Grace,Mad Q,Grace,144049,52,0.431,0.72,0.407,0.889,6,0.0994,-12.916,1,0.0664,80.211,4,0.39,3,focus
7JfW5nNOx9mUJ3CEkR2U1E,Brown Noise 278 LPF,Granular,Brown Noise DLX,150114,55,0.937,0.211,0.672,0.317,10,0.112,-32.782,0,0.0556,78.463,1,0.011,3,focus
1veAhdOE3JSQIAFfXlPHa6,Tomorrow Will Save Us,Rand Aldo,Tomorrow Will Save Us,186000,18,0.545,0.279,0.146,0.82,7,0.125,-18.254,1,0.0338,80.024,4,0.0396,1,focus
1KIIzqIOrfWw0QIEqs9fLQ,Cuando Se Marcho,Edy Rangel,Cuando Se Marcho,213846,45,0.105,0.792,0.655,3.06e-06,4,0.0826,-6.892,0,0.0946,155.971,4,0.425,3,party
6JyuJFedEvPmdWQW0PkbGJ,Purple Lamborghini (with Rick Ross),Skrillex,Purple Lamborghini (with Rick Ross),215510,73,0.0019,0.457,0.899,0.0,10,0.831,-2.591,0,0.132,147.268,4,0.298,4,workout
44AXd3UVaaVYsSQqBpnYO2,Best Day Of My Life,American Authors,American Authors,194093,19,0.0525,0.673,0.901,0.000535,2,0.0736,-2.379,1,0.0348,100.002,4,0.503,1,sleep
72Wchih4y4jra3FwqnRfLw,Repeat Noise,Fabricants,Life Noise,121680,39,0.938,0.0744,0.0148,0.975,0,0.897,-44.443,0,0.0887,171.529,4,1e-05,2,focus
45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),Khalid,Love Lies (with Normani),201707,81,0.0956,0.708,0.648,0.0,6,0.134,-5.626,1,0.0449,143.955,4,0.338,5,sleep
4MxZW1XEcPuIZmkANsJabC,Party Up,DMX,...And Then There Was X,268866,8,0.0835,0.534,0.933,0.0,11,0.394,-3.282,1,0.366,202.058,4,0.478,1,party
2W9QUD9YJ4SERyzu25IwbU,Earthquake,Marshmello,Joytime III,148000,63,0.0162,0.453,0.968,5.94e-05,11,0.153,-4.734,0,0.104,75.102,4,0.432,4,workout
0mz8ZwZ5KwnO122kS4N0IL,Know No Better - Doobious Remix,Major Lazer,Know No Better (Remixes),195428,39,0.302,0.651,0.847,1.23e-05,7,0.132,-4.214,0,0.0822,139.971,4,0.37,2,workout
2FNvWhfz1C20qwZaADbkcz,La Storia D'Amor,Indigo Mazati,La Storia D'amor,170677,54,0.944,0.473,0.137,0.666,4,0.111,-16.586,0,0.0802,170.763,3,0.134,3,focus
1LLXZFeAHK9R4xUramtUKw,London Boy,Taylor Swift,Lover,190240,83,0.0246,0.695,0.71,0.000104,1,0.133,-6.639,1,0.05,157.925,4,0.557,5,party
48GmVZwvkoVC5StfMLfNJE,Need U,DVBBS,Need U,219520,63,0.292,0.714,0.705,0.000386,10,0.126,-6.479,1,0.0995,114.994,4,0.471,4,party
1pUBvxyXFQLz3GQN04PqbQ,Applaud,Yves Tumor,Applaud,198128,50,0.0135,0.604,0.852,0.000102,5,0.441,-7.159,0,0.106,161.958,4,0.567,3,sleep
6m59VvDUi0UQsB2eZ9wVbH,Poison,Bell Biv DeVoe,Poison,261853,66,0.00216,0.829,0.573,0.00432,6,0.612,-10.316,0,0.224,111.848,4,0.803,4,party
7y2YUIyCuVhBidENVT0068,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,"Love Me Like You Do (From ""Fifty Shades Of Grey"")",252538,20,0.281,0.258,0.631,0.0,5,0.127,-6.617,0,0.0541,189.583,4,0.266,1,workout
4JehYebiI9JE8sR8MisGVb,Halo,Beyoncé,I AM...SASHA FIERCE,261640,78,0.272,0.508,0.72,0.0,11,0.0563,-5.908,0,0.0628,79.983,4,0.472,4,sleep
3RmFW3rpBbQJDxQaDUmzbH,Laajoki,Elsa Enestam,Laajoki,142291,63,0.993,0.194,0.139,0.963,7,0.115,-24.587,0,0.0736,216.654,4,0.63,4,focus
4rifuSeAw7WGLKSLgAGIJU,Preludium,Robin Bennich,Preludium,165633,65,0.992,0.32,0.221,0.946,4,0.101,-21.398,1,0.0391,68.639,3,0.453,4,focus
6JcfTTCwKcYkW50FhLP5aq,Stay out the Way,Trackman,Stay out the Way,249012,39,0.448,0.722,0.752,0.0,1,0.167,-6.259,1,0.287,100.01,4,0.861,2,workout
1soxUgYIZb1qx1c7o1Lc7z,Drunk On A Plane,Dierks Bentley,RISER,254466,69,0.00512,0.439,0.754,7.45e-06,9,0.186,-5.566,1,0.0323,205.958,4,0.668,4,party
6JTqDxly4C62KNa6tBgpTu,Nonpareil Realities,Mabelle Jonsson,Touching The Void,128000,6,0.986,0.264,0.022,0.919,5,0.0854,-16.245,0,0.0445,164.907,3,0.0789,1,focus
1jJci4qxiYcOHhQR247rEU,Kids,MGMT,Oracular Spectacular,302840,76,0.00076,0.451,0.931,0.0049,9,0.361,-3.871,1,0.0719,122.961,4,0.172,4,party
0dvu4Irbq0SM5BWny30rRR,Disrespectful,GASHI,Disrespectful,202751,2,0.022,0.71,0.547,6.04e-05,1,0.12,-8.215,1,0.0691,152.003,4,0.142,1,workout
7ArrTJ1LwcGAlEO65LUQ7i,I Don't Wanna Love You Anymore,LANY,Malibu Nights,201197,71,0.322,0.702,0.623,0.0,0,0.0858,-8.36,1,0.0417,104.974,4,0.503,4,sleep
3mm0nk8uW2rzwQltXgEse6,The Ludlows,Cristopher Varela,Classical Romantic Movies Themes on Guitar,154984,58,0.96,0.635,0.193,0.851,6,0.109,-11.838,1,0.0476,147.511,3,0.318,3,focus
567EmmCbOtpEuaVC2zznU6,Dirty Old Town,Craig Cardiff,Goodnight (Go Home) - CC010,246453,22,0.309,0.555,0.418,0.00119,0,0.237,-12.7,1,0.0455,159.764,4,0.328,2,sleep
2O4ilW9fzFuy11r6Zt5P72,Ganitas,Rombai,Ganitas,215375,67,0.535,0.749,0.772,1.32e-06,5,0.0803,-5.13,1,0.0667,173.737,4,0.806,4,party
1yK9LISg5uBOOW5bT2Wm0i,Try Sleeping with a Broken Heart,Alicia Keys,The Element Of Freedom,249013,61,0.158,0.496,0.82,0.246,5,0.13,-5.155,1,0.112,110.977,5,0.549,4,sleep
0tPExt8WkgzcBgkWBBa8yy,realise,Surya,realise/homebody,80050,42,0.775,0.871,0.418,0.168,5,0.343,-12.718,0,0.74,119.938,5,0.769,3,focus
2krzD9gBw8tI3fmFyCv4sR,Same Damn Time,Future,Pluto,273000,44,0.0135,0.718,0.862,0.0,11,0.24,-4.915,1,0.0445,138.97,4,0.305,3,workout
1OmcAT5Y8eg5bUPv9qJT4R,rockstar,Post Malone,rockstar,218320,17,0.128,0.58,0.531,0.000127,5,0.143,-6.631,0,0.0776,159.786,4,0.141,1,workout
2zeMc8pgpR1HRgMVCDUPYq,MVP (feat. Smokepurpp) - NGHTMRE Remix,Flosstradamus,MVP (feat. Smokepurpp) [NGHTMRE Remix],166666,58,0.0289,0.625,0.853,0.0,8,0.321,-5.709,0,0.119,144.023,4,0.352,3,workout
3dFj5uaJiP7I9Dz4OTN8wk,Pink & Blue - RAC Mix,Tycho,Pink & Blue (RAC Mix),217271,54,0.131,0.671,0.721,0.376,5,0.199,-7.378,1,0.0384,118.043,4,0.448,3,sleep
66zVzafJU6HTogOQeeNv5y,Shame,Ciaran Lavery,Not Nearly Dark,251960,17,0.846,0.619,0.299,4.99e-05,2,0.243,-7.744,1,0.0279,115.405,4,0.31,1,sleep
0gIZLyF3MWQVcspzrLWYod,Simple (STVW Remix),FANNYPACK,Simple (STVW Remix),147553,41,0.301,0.434,0.917,1.8e-05,9,0.289,-3.613,0,0.0633,121.967,4,0.622,3,party
3dKEGve9GLAg0q8REFQpgY,Campanis,Zibra Inguzu,Yoga Gong Karma,184931,57,0.993,0.128,0.0706,0.365,8,0.0746,-25.319,1,0.0481,97.535,3,0.0285,3,workout
4OInvyjkCPzsHtyBAi73UU,Bleed,Ridhorules,Feeling Blue EP,90502,49,0.914,0.645,0.204,0.886,3,0.0994,-20.505,1,0.37,129.993,4,0.162,3,focus
5JAV6zTeezAuQRyGP9nRWd,I'll Be There,King Henry,For You,263707,49,0.241,0.519,0.536,0.00011,11,0.114,-6.471,0,0.0806,124.042,4,0.297,3,sleep
5jsn38ryHgFhcbJgZMQCo0,California Dreaming,Hollywood Undead,Five,234774,58,3.16e-05,0.503,0.967,0.0,7,0.299,-2.492,1,0.176,95.006,4,0.254,3,workout
6l4qV9VNeCOesvcLPJMO9y,Faneto,Chief Keef,Chiraq Villian,206654,66,0.346,0.849,0.755,0.0,1,0.0564,-7.399,0,0.363,144.186,4,0.393,4,workout
1vlQ6COEz1AXKMTZYlbHdQ,Colbert,Pivot Gang,You Can't Sit With Us,213718,53,0.269,0.801,0.46,2.19e-06,6,0.104,-8.659,0,0.267,81.003,4,0.835,3,sleep
3CWBf0gBsPvTsP02CbvNze,Can't Leave You Like This,Bella Boo,Can't Leave You Like This,333819,40,0.169,0.732,0.677,0.833,7,0.0957,-15.572,1,0.0504,115.992,4,0.138,2,sleep
6WQlGuh6c4jciXEyM2rVGX,Waiting Around,Aisha Badru,Vacancy EP,152952,19,0.988,0.464,0.147,0.00309,5,0.111,-15.002,1,0.0369,144.372,4,0.117,1,sleep
